"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"b8el","198美式炸雞 (台中霧峰店)","歐美","4.9","(1000+)","taichung"
"p8mk","老地方海產店","台式","4.9","(500+)","taichung"
"ozri","台灣雙醬咖哩 (台中神岡店)","日式","4.9","(100+)","taichung"
"z3cb","茶壺狸","歐美","4.6","(78)","taichung"
"sv8k","巴特手作晨食 (台中霧峰店)","早餐","4.7","(100+)","taichung"
"rjyr","造飛機。雞蛋糕","甜點","5","(32)","taichung"
"juh3","眷村燒肉丼飯","日式","5","(1)","taichung"
"idtr","興源冷滷味","台式","5","(6)","taichung"
"q9nd","信力蛋早餐","早餐","4.9","(100+)","taichung"
"d4cu","馨樂庭美式小館Deli 17","歐美","4.9","(500+)","taichung"
"q0vo","大明邱鴨頭","小吃","4.7","(500+)","taichung"
"silq","順炒麵","早餐","4.8","(6)","taichung"
"b1tg","吃雞專業炸物咖哩飯","台式","4.7","(1000+)","taichung"
"x3y6","早安工廠製麵","早餐","4.7","(94)","taichung"
"d9nt","HOT首爾","韓式","4.7","(2000+)","taichung"
"e7cg","紅螞蟻燒烤","小吃","4.6","(2000+)","taichung"
"zvjo","樂吖","台式","4.8","(100+)","taichung"
"kws5","荳荳莎莎紅豆餅 (台中霧峰店)","甜點","4.9","(68)","taichung"
"d4ps","讚不絕口 (台中神岡店)","台式","4.8","(1000+)","taichung"
"d5rt","海島雞排","小吃","4.9","(2000+)","taichung"
"kssx","清爸食堂","台式","4.5","(72)","taichung"
"l95y","玉玲越南料理","東南亞","4.8","(100+)","taichung"
"e6fc","午食園燒烤便當","台式","4.9","(1000+)","taichung"
"lejb","大瑋叔叔炸雞 (台中神岡店)","小吃","4.6","(87)","taichung"
"cj89","新岡土虱","台式","4.8","(95)","taichung"
"nlto","大眾麵食館","台式","4.9","(100+)","taichung"
"qhh6","大九福美味餐盒","台式","4.8","(100+)","taichung"
"d3gw","炒飯天","台式","4.8","(1000+)","taichung"
"vm6d","鄧記港式燒臘","港式","4.7","(100+)","taichung"
"vezy","金來家 鍋物牛排","台式","5","(73)","taichung"
"yc3p","綺潔輕食葷素美味餐","台式","3.9","(88)","taichung"
"thuu","有雞食堂 (台中喀哩店)","台式","5","(25)","taichung"
"bef0","釜山崔炸雞 (豐原一心店)","韓式","4.9","(500+)","taichung"
"cysg","滿大碗 (霧峰四德店)","台式","4.6","(100+)","taichung"
"a0wq","享初早餐","早餐","4.9","(1000+)","taichung"
"d2nh","蘇菠麵 (台中霧峰店)","日式","4.7","(100+)","taichung"
"drvp","弎代鹽水雞x86Donuts現烤甜甜圈-台中豐原店","小吃","4.6","(500+)","taichung"
"d1tn","小璐早午餐","早餐","4.8","(500+)","taichung"
"xrsn","大塊滷味","小吃","4.9","(100+)","taichung"
"sl2t","愛吃布朗趣","早餐","4.8","(1000+)","taichung"
"his0","李林烤肉之家 (台中豐原店)","小吃","4.6","(100+)","taichung"
"d8cp","饌囍堂臭臭鍋 (神岡店)","台式","4.7","(1000+)","taichung"
"kep3","昱泉早餐店","早餐","4.8","(100+)","taichung"
"e7kw","BaDorYao早午餐 (神岡社口店)","早餐","4.7","(1000+)","taichung"
"yp2e","日香美食館","台式","4.7","(100+)","taichung"
"xtjy","鼎尚鍋鍋物","台式","4.8","(5)","taichung"
"bybb","禪說人文蔬食 (霧峰中正店)","素食","4.9","(100+)","taichung"
"m3fs","素味香素食早午餐","素食","4.9","(1000+)","taichung"
"qyf5","阿罩霧刈包 (林家花園店)","小吃","4.3","(100+)","taichung"
"i8ps","品饌東山鴨頭 (霧峰樹仁店)","小吃","4.8","(100+)","taichung"
"f1gi","火食麵館","台式","4.6","(500+)","taichung"
"moh6","溫囍小火鍋","台式","4.6","(100+)","taichung"
"jiz5","伈緣抓餅-素食","小吃","4.8","(77)","taichung"
"v9rl","壹碗麵 牛肉麵食舖","台式","4.6","(100+)","taichung"
"awep","糕粿不貴","小吃","4.7","(100+)","taichung"
"wps3","裕寺蔬食炸物","素食","4.8","(100+)","taichung"
"b0pa","雞排本色 (台中霧峰店)","小吃","4.7","(3000+)","taichung"
"b3go","幸福角落義大利麵、燉飯、焗烤","歐美","4.7","(1000+)","taichung"
"yyno","徐家鹹酥雞 (豐原店)","小吃","5","(2)","taichung"
"ty16","Hygge Time 粉漿蛋餅專賣","小吃","3.1","(46)","taichung"
"s8xh","余川妹麻辣牛肉麵店","台式","4.7","(100+)","taichung"
"c2cc","小林水餃現炒","台式","4.6","(2000+)","taichung"
"hj1c","國茗運動＆醇淬木瓜","飲料","5","(28)","taichung"
"z4ik","水鼎 經典奶霜綠茶","飲料","4.9","(2000+)","taichung"
"d6vn","欲罷不能鹹水雞 (台中霧峰店)","小吃","4.7","(1000+)","taichung"
"o4cy","皇室漢飽 Brunch","早餐","4.7","(1000+)","taichung"
"b7it","李歐披薩 Leo Pizza","歐美","4.8","(500+)","taichung"
"kgbb","新港老店 和你見麵","台式","4.8","(500+)","taichung"
"c7we","有夠臭臭豆腐","台式","4.8","(1000+)","taichung"
"hv1a","咕咕好享茶","飲料","4.9","(100+)","taichung"
"b8pw","濟州豆腐鍋之家 (台中豐原店)","韓式","4.8","(3000+)","taichung"
"wui1","頤真炸雞（台中豐原店）","小吃","5","(5)","taichung"
"g4g8","好口味包子饅頭專賣店","小吃","4.2","(82)","taichung"
"yilf","在地人鹽水雞 (霧峰樹仁店)","小吃","4.9","(500+)","taichung"
"pwvv","豐原新台灣牛排","台式","5","(12)","taichung"
"nz4n","陳記鮮魷","台式","4.6","(67)","taichung"
"zhom","早安小豬中西式早餐","早餐","5","(7)","taichung"
"r1pt","二十一巷 (小籠湯包 鍋燒 炸物)","台式","4.8","(500+)","taichung"
"e4ak","咔嗞飯卷鍋燒湯包","台式","4.8","(1000+)","taichung"
"d5p6","老薑湖豆花","甜點","4.8","(1000+)","taichung"
"imcg","禾豐小吃部","台式","4.9","(500+)","taichung"
"a1gm","墨爾漢堡 (台中豐原成功店)","早餐","4.8","(1000+)","taichung"
"a9qp","啡雞廠","歐美","4.8","(2000+)","taichung"
"se40","佳賀便當社","台式","4.6","(500+)","taichung"
"hsrs","焢 呷粗飽 飯 麵 美食館","台式","4.6","(500+)","taichung"
"j0p9","初飽烤肉飯 (台中霧峰二店)","台式","4.8","(1000+)","taichung"
"tr6o","吉祥水煎包","台式","4.6","(100+)","taichung"
"csz4","青菜 呷","台式","4.9","(9)","taichung"
"thdc","MAMBA刈包、熱壓土司","小吃","4.9","(500+)","taichung"
"yso4","顏正原燒烤專賣 (豐原田心店)","小吃","4.9","(35)","taichung"
"bvyj","雞大爺 (豐原成功店)","小吃","4.8","(500+)","taichung"
"qq0r","新爽筷饗食快炒","台式","4.7","(100+)","taichung"
"b3o5","俊-基隆港活海鮮 (台中霧峰店)","台式","4.8","(100+)","taichung"
"ixrp","Ginno Pizza & Taco奇諾披薩 (霧峰樹仁店)","歐美","4.8","(89)","taichung"
"tkte","椿爌肉飯麵","台式","4.9","(82)","taichung"
"p6qw","天星永和豆漿","小吃","4.7","(3000+)","taichung"
"d8jd","饞飽飽鹽水雞","小吃","4.9","(2000+)","taichung"
"b6jc","艸世木子綠豆沙","飲料","4.8","(100+)","taichung"
"rhut","小胖鮮鍋 (霧峰店)","台式","4.8","(100+)","taichung"
"aoea","豐廷鐵板燒","台式","4.9","(100+)","taichung"
"v9qm","亞登鹹酥雞店","小吃","4.3","(2000+)","taichung"
"yj0p","貪食一直呷","台式","5","(16)","taichung"
"d1pg","串門子麻辣串","小吃","4.7","(1000+)","taichung"
"p5t5","新台灣麵食館","台式","4.8","(100+)","taichung"
"r9zu","艾蜜兒幸福廚房","歐美","4.8","(500+)","taichung"
"n1xz","成功炸雞 (豐原成功店)","小吃","4.5","(87)","taichung"
"u69y","成功讚魯味","小吃","4.9","(100+)","taichung"
"z7ls","源泰泰式料理","東南亞","4.7","(500+)","taichung"
"uqk9","張媽媽麵疙瘩 豐原店","台式","4.9","(100+)","taichung"
"mb6n","寶珍珍食堂","日式","4.7","(87)","taichung"
"d0rw","黃金甘梅薯條炸物 (素食)","素食","4.8","(1000+)","taichung"
"p1xj","川爺鍋燒 (台中豐原店)","台式","4.6","(1000+)","taichung"
"tc07","28日雞蛋糕","甜點","4.4","(6)","taichung"
"sn1g","熊愛雞蛋糕","甜點","5","(11)","taichung"
"ajlk","饕棧現炒","台式","4.7","(1000+)","taichung"
"asa5","少年董ㄟ灶咖","台式","4.8","(73)","taichung"
"b6fs","山東餃子館 (豐原中山店)","中式","4.7","(3000+)","taichung"
"fh63","食尚快炒 (台中沙鹿自立店)","台式","4.7","(500+)","taichung"
"jfs8","山頂囝仔湯包 (台中沙鹿總店)","中式","4.6","(100+)","taichung"
"a9jo","朝司暮想-肉排蛋吐司 (豐原中正店)","早餐","4.9","(1000+)","taichung"
"d7kq","鍋媽媽肉羹","台式","4.8","(1000+)","taichung"
"h2ca","美而美 (大肚社腳店)","台式","4.9","(1000+)","taichung"
"zsov","熊悟道日式魯味 (台中沙鹿店)","日式","4.8","(100+)","taichung"
"bpgp","宏霖早餐","早餐","4.9","(100+)","taichung"
"xca8","碩匠食堂","台式","4.9","(9)","taichung"
"qzxw","碩匠脆皮雞排 (沙鹿總店)","小吃","4.8","(100+)","taichung"
"e1p4","台北甜不辣豆乳雞","小吃","4.6","(100+)","taichung"
"ywn7","源聚烤鴨","中式","4.8","(500+)","taichung"
"djgq","霓于微燒烤 / 鍋燒","台式","4.8","(1000+)","taichung"
"i3cp","萬家湘早午餐","早餐","4.8","(1000+)","taichung"
"b3xq","Mr kiwi西式早餐","早餐","4.8","(1000+)","taichung"
"b5cw","乖乖鍋燒麵","台式","4.8","(1000+)","taichung"
"t1u6","碩匠拉麵 (沙鹿總店)","日式","4.5","(100+)","taichung"
"etyj","賀鹿翁燒烤料理","小吃","4.9","(100+)","taichung"
"f3gz","赤鼎牛排","台式","4.5","(500+)","taichung"
"s8ee","霓于微-炸物/紅茶冰 (台中總店)","小吃","4.8","(1000+)","taichung"
"q596","吱吱香 雞排","小吃","4.7","(100+)","taichung"
"z3dk","木林森早午餐","歐美","4.7","(1000+)","taichung"
"g8ab","伍佶燒餃","台式","4.9","(100+)","taichung"
"b9bs","頂好馨鍋物 (總店)","台式","4.9","(3000+)","taichung"
"gwfl","瀧澤拾鍋","日式","4.8","(100+)","taichung"
"v8jg","樂 漾咖哩蓋飯 (台中沙鹿店)","日式","4.9","(500+)","taichung"
"fc38","可樂果輕食點心","台式","4.8","(100+)","taichung"
"wc6c","阿三哥筒仔米糕","台式","5","(2)","taichung"
"b7zd","晨日炭佐","早餐","4.8","(1000+)","taichung"
"e3bl","兩口餃，炸物，便當，飲料","日式","4.6","(1000+)","taichung"
"k9jc","歐嗨喲早午餐","台式","4.9","(1000+)","taichung"
"sqfj","歐喀醬咖哩/丼飯 (沙鹿靜宜店)","日式","5","(100+)","taichung"
"hk18","蔣老爹牛肉麵店","台式","4.7","(500+)","taichung"
"rfv0","壹食居Oden (台中總店)","日式","5","(2)","taichung"
"lac7","嵐町雞排 (豐原店)","小吃","4.9","(52)","taichung"
"d5mo","料理食間拉麵.烏龍麵","日式","4.8","(2000+)","taichung"
"j7wv","轉角茶舖&飯糰","小吃","4.9","(500+)","taichung"
"esca","朝暮良辰婚宴會館","台式","4.2","(100+)","taichung"
"jpuf","豐澤食事丼飯館","日式","4.9","(100+)","taichung"
"fil1","四三九黑白切","台式","4.7","(100+)","taichung"
"g8oc","有堡早餐坊","早餐","4.8","(500+)","taichung"
"b2zq","胖妞妞 地瓜球","甜點","4.9","(100+)","taichung"
"uqhg","壹參壹肆私廚料理","歐美","4.5","(100+)","taichung"
"obhs","資豐美食 (台中豐原店)","台式","4.7","(11)","taichung"
"wef2","苡瑄早餐店 (沙鹿總店)","台式","4.8","(500+)","taichung"
"h63b","金好佳雞肉飯","台式","4.4","(68)","taichung"
"vnmn","樂樂屋 (家樂福豐原店)","台式","4.7","(46)","taichung"
"mrkh","宏肉燥飯","台式","4.8","(500+)","taichung"
"k69n","菩慧素食","素食","4.9","(100+)","taichung"
"dfga","六時有早 平價早午餐","早餐","4.7","(3)","taichung"
"qxyr","豬頭家鹽酥雞","小吃","4.6","(100+)","taichung"
"lcub","二代目日式燒鳥","日式","5","(31)","taichung"
"oz3w","芳鄰廚房","台式","4.8","(10)","taichung"
"gm39","錢錢蒸餃鍋燒麵","台式","5","(44)","taichung"
"s75y","木野客家美食","台式","4.8","(100+)","taichung"
"t54h","弄便當","台式","4.8","(100+)","taichung"
"pyeq","媽媽營養早餐雞排吐司","早餐","4.7","(100+)","taichung"
"z5jh","柳橙漢堡215","歐美","4.6","(500+)","taichung"
"c0fh","好心鷄鹽水雞專賣","小吃","5","(5)","taichung"
"tq4u","尚欣Roy","早餐","4.9","(100+)","taichung"
"a1zp","好徠廣東粥","中式","4.7","(2000+)","taichung"
"z4tm","餓勢力熱壓吐司專賣店(豐原總店)","歐美","4.8","(2000+)","taichung"
"x04x","遇沅手工豆花","甜點","5","(20)","taichung"
"tzcu","高圓日式食堂","日式","4.8","(100+)","taichung"
"ykuk","Wulli韓舍","韓式","5","(5)","taichung"
"mq6s","串成燒雞蛋糕 (台中豐原店)","甜點","5","(2)","taichung"
"b5sy","小熊燒 (台中豐原店)","甜點","4.8","(100+)","taichung"
"l5ki","三月甜湯","甜點","4.9","(27)","taichung"
"vw8b","豆腐肉的店","台式","4.9","(1000+)","taichung"
"tio1","小阿姨赤肉羹","台式","4.7","(500+)","taichung"
"tr5n","米奧咖啡","甜點","4.9","(81)","taichung"
"f26u","飲水茶舖","飲料","2.3","(32)","taichung"
"n3wi","富賦號","台式","4.7","(100+)","taichung"
"nvsf","宵樂燒肉酒場","小吃","5","(5)","taichung"
"u785","有利脆皮豬 (台中豐原店)","小吃","4.7","(100+)","taichung"
"d3nc","市前街客家風味館","台式","4.6","(500+)","taichung"
"vn58","BGO咖啡/沐朵鬆餅 (沙鹿館)","甜點","4.7","(100+)","taichung"
"dscw","默式鹽酥雞炸食堂 (豐原豐大店)","台式","4.5","(100+)","taichung"
"r85g","波塔起司馬鈴薯","小吃","4.8","(100+)","taichung"
"n7b8","裕稻炒飯","台式","4.8","(100+)","taichung"
"a7gi","灰熊東山鴨頭","小吃","4.7","(100+)","taichung"
"c1mv","大塊先生美式炸雞 (豐原中興店)","歐美","4.8","(1000+)","taichung"
"a7ww","阜裕齋素食坊","素食","4.8","(1000+)","taichung"
"caax","粥品富海鮮風味坊","台式","4.7","(100+)","taichung"
"wk14","為什麼這麼好吃甘草芭樂  (台中豐原店)","甜點","4.8","(56)","taichung"
"a7ax","早稻田 粥·飯糰","台式","4.8","(2000+)","taichung"
"y07t","市場日式壽司","日式","5","(27)","taichung"
"z0jo","大苑子 (豐原南陽店)","飲料","4.9","(1000+)","taichung"
"g8to","駱先生義大利麵 (台中大肚店)","歐美","4.8","(1000+)","taichung"
"h4xa","咔啦脆皮雞蛋糕","甜點","4.8","(100+)","taichung"
"k3dw","大呼過癮 (台中南陽店)","台式","4.8","(500+)","taichung"
"rohc","廣田食事","日式","4.7","(500+)","taichung"
"b7lw","來客牛排 (豐原南陽店)","歐美","4.8","(2000+)","taichung"
"a1ex","豐原龍鹽酥雞","小吃","4.5","(3000+)","taichung"
"p5ec","五八炒飯","台式","4.7","(2000+)","taichung"
"u2ya","元氣客家湯圓","台式","4.8","(1000+)","taichung"
"ap5a","議蘆會館","中式","4.9","(49)","taichung"
"k7nk","神州窯烤 (台中大肚店)","小吃","4.9","(100+)","taichung"
"pejd","劉小姐潤餅 (豐原南陽店)","小吃","4.9","(49)","taichung"
"w49d","恰恰好甘梅薯條","小吃","4.8","(100+)","taichung"
"zivm","覓·鍋物","台式","3.5","(100+)","taichung"
"jx33","寒舍食堂","台式","4","(21)","taichung"
"yvv7","福記港式燒臘","港式","4.7","(100+)","taichung"
"ol2g","新町御弁当","日式","5","(100+)","taichung"
"a0mi","老七爌肉飯","台式","4.6","(1000+)","taichung"
"jdom","喆手工花枝排","小吃","4.7","(9)","taichung"
"x1cg","傻老闆鍋物/湯包","台式","4.6","(96)","taichung"
"czdp","慧寶小吃綜合麵","台式","4.6","(500+)","taichung"
"lhn8","三五元小吃店","台式","4.7","(100+)","taichung"
"sgan","有間灶咖","台式","4.7","(100+)","taichung"
"q1ik","阿福炒飯","台式","4.7","(500+)","taichung"
"nodg","留口香炒飯麵 (台中豐原店)","台式","5","(18)","taichung"
"cvo2","鎧大成功爌肉飯","台式","4.9","(23)","taichung"
"ubpr","游泰泰","東南亞","3.7","(80)","taichung"
"fz4j","王子義式料理","歐美","4.8","(100+)","taichung"
"eely","廟東新香蚵仔煎","台式","4.7","(2000+)","taichung"
"rbbb","蕃茄紅了豐原輕食館","台式","4.7","(97)","taichung"
"h1iy","早八滿堂 (台中豐原豐東店)","早餐","4.9","(3000+)","taichung"
"g7vj","江男鐵道拌拌麵&咖哩飯","台式","4.8","(100+)","taichung"
"n5zo","旺角小卷米粉舖","台式","4.7","(100+)","taichung"
"khy8","小霸王蔥抓餅","小吃","4.8","(60)","taichung"
"n8bz","向上游丼","日式","4.8","(1000+)","taichung"
"koji","芭樂先生 (豐原廟東店)","甜點","4.8","(100+)","taichung"
"a6lr","哇夯無煙串燒","小吃","4.7","(500+)","taichung"
"j4ca","穎川記東山鴨頭","小吃","4.7","(100+)","taichung"
"z8kp","nono滷味","小吃","4.8","(1000+)","taichung"
"u6ya","酥香苑天生魷物 (台中廟東店)","小吃","4.7","(500+)","taichung"
"p2qa","胖達輕食飯鋪","台式","4.9","(32)","taichung"
"onxi","廟東當歸鴨麵線","台式","4.9","(100+)","taichung"
"r4d3","魚都海鮮現炒","台式","5","(100+)","taichung"
"cdow","老楊角肉飯","台式","4.7","(91)","taichung"
"j1kc","咖哩家","日式","5","(44)","taichung"
"i8se","加賀煙燻無骨雞爪凍 (台中豐原店)","小吃","4.8","(100+)","taichung"
"sf6j","安潔拉的美食專賣","台式","4.9","(30)","taichung"
"zyfr","一日仨餐","小吃","4.7","(100+)","taichung"
"b7rx","廟東抓餅 (台灣披薩)","小吃","4.8","(500+)","taichung"
"d0dh","陳姐現切水果","健康餐","4.3","(98)","taichung"
"vwfm","喀上瘾烤玉米","小吃","4.8","(5)","taichung"
"mcoi","藏丸魚屋｜生魚片｜丼飯專賣","日式","4.9","(32)","taichung"
"pyo6","一家鹽水雞 油雞 甘草芭樂","小吃","4.9","(62)","taichung"
"o9b3","舞奇雞 (豐原中山店)","小吃","4.7","(100+)","taichung"
"h74a","布藍里烘焙工房 (豐原太平洋百貨店)","甜點","4.7","(32)","taichung"
"u097","高秀東山鴨頭","小吃","4.1","(33)","taichung"
"f63f","川玥鍋燒","台式","4.7","(100+)","taichung"
"dc00","甜甜的朋友圈 (台中豐東店)","甜點","4.9","(20)","taichung"
"yg76","餓了台式丼飯 (沙鹿靜宜店)","台式","4.8","(1000+)","taichung"
"b9ko","蘋果203早午餐 (豐原豐東店)","早餐","4.8","(4000+)","taichung"
"b9il","老胡同麻辣乾鍋川桂料理","中式","4.7","(1000+)","taichung"
"gox9","花單鍋燒小賣所","台式","5","(35)","taichung"
"x7cq","新竹光復饅頭 (台中龍井店)","小吃","4.9","(73)","taichung"
"f4kq","犇頂牛排 (台中沙鹿店)","台式","4.6","(500+)","taichung"
"jlmu","牛角日本燒肉專門店 (豐原太平洋百貨店)","日式","4.8","(45)","taichung"
"d9om","你有故事我有雞排","小吃","4.9","(2000+)","taichung"
"aa7g","Delhi bistro 辛德里咖哩 (台中豐原店)","異國","4.7","(100+)","taichung"
"gxli","小8地瓜球 (沙鹿英才店)","甜點","5","(26)","taichung"
"iwv6","粥師傅 (沙鹿靜宜店)","中式","4.9","(100+)","taichung"
"luq5","愛尚義式手工披薩","歐美","4.9","(100+)","taichung"
"f423","此食此嗑","歐美","4.6","(100+)","taichung"
"icc9","肆棧咖哩飯/烏龍麵","日式","4.5","(92)","taichung"
"qf00","丸魯肉飯","台式","4.8","(100+)","taichung"
"jhwm","阮媽媽異國精緻便當","台式","4.5","(100+)","taichung"
"na1a","樂芙健康餐盒&傳統便當","健康餐","4.7","(100+)","taichung"
"m9up","好翅雞 香酥雞","小吃","4.7","(500+)","taichung"
"gfi0","樂芙創意廚房","歐美","4.8","(5)","taichung"
"fv2m","森食堂","台式","4.8","(500+)","taichung"
"e3ae","歡喜蛋煎餅","台式","4.8","(500+)","taichung"
"g0eo","早點＆晚點宵夜早餐 (台中大肚店)","台式","4.8","(100+)","taichung"
"suq7","夜宵食嗑餵您","台式","4.8","(74)","taichung"
"wzma","肉鮮生韓式烤肉 (台中豐原店)","韓式","4.4","(73)","taichung"
"p5gr","香港九龍城小吃店","港式","4.8","(1000+)","taichung"
"a2tr","曉園精緻早點","早餐","4.9","(4000+)","taichung"
"aszq","景湘甜點部","甜點","4.3","(23)","taichung"
"fkmp","捌玖窯烤披薩","歐美","4.6","(100+)","taichung"
"p3xp","信義街163","台式","4.3","(100+)","taichung"
"jht3","現烤香酥牛奶棒 (台中豐原店)","甜點","3.8","(14)","taichung"
"be52","非嘗時煎","台式","4.8","(55)","taichung"
"amhz","老佛爺滷肉","台式","4.9","(43)","taichung"
"l4ki","初原麵場 (豐原向陽店)","日式","4.8","(100+)","taichung"
"hcer","一級棒廣東粥","中式","4.9","(100+)","taichung"
"i1ps","吉利鬆餅","甜點","4.9","(500+)","taichung"
"i8nn","月初關東煮","日式","4.9","(1000+)","taichung"
"x3uq","四喜波奇越南法國麵包","東南亞","5","(19)","taichung"
"uetx","景湘美味食堂","台式","4.6","(72)","taichung"
"qd2v","韓老師經典手藝茶","飲料","4.9","(500+)","taichung"
"ru7e","台灣雙醬咖哩 (台中大肚店)","日式","4.7","(100+)","taichung"
"hhwl","阿旺澄食堂","台式","4.8","(100+)","taichung"
"dlvw","難得狐途現泡原茶專制所","飲料","5","(5)","taichung"
"erys","林家烤臭豆腐","小吃","4.7","(3)","taichung"
"h1yj","爆Q美式炸雞 (沙鹿靜宜店)","歐美","4.8","(1000+)","taichung"
"r4wt","鄉味燒臘 便當專賣店","台式","4.7","(100+)","taichung"
"wu64","初曉日式豬排定食丼飯","日式","4.6","(99)","taichung"
"vd8d","內閣咖啡","咖啡","2.4","(2)","taichung"
"uitg","大沏黑龍 (台中亞大店)","飲料","5","(3)","taichung"
"xlby","昌味炒麵 炒飯 便當","台式","4.9","(100+)","taichung"
"rgj6","芭樂小王籽 (台中大肚店)","甜點","5","(44)","taichung"
"hnr3","景湘炸香酥","小吃","4.1","(62)","taichung"
"nx4t","四季村 (台中豐原店)","小吃","4.8","(100+)","taichung"
"f66w","陳池上飯包","台式","4.8","(14)","taichung"
"e5yz","深坑の什麼鍋(沙鹿店)","台式","4.8","(1000+)","taichung"
"z5ro","義氣豐發雞 (豐原五權總店)","小吃","4.8","(500+)","taichung"
"d6qn","向陽素食Bar","素食","4.7","(100+)","taichung"
"esxv","癮食小吃部","台式","5","(2)","taichung"
"lz3z","芳珍蔬食-素食專賣 (沙鹿英才店)","素食","4.8","(100+)","taichung"
"a3c5","台中鍋貼餡餅","小吃","2.8","(13)","taichung"
"ilmg","台式川菜館","台式","4.9","(34)","taichung"
"d2oc","橘子熊早午餐","早餐","4.7","(4000+)","taichung"
"ynkl","石全石美 (豐原店)","韓式","4.8","(100+)","taichung"
"iao5","鄰煮媽紅燒豬肉麵","台式","4.9","(100+)","taichung"
"iwpb","大張蔥油餅","小吃","4.6","(6)","taichung"
"p0uv","有料吐司蛋","台式","4.9","(1000+)","taichung"
"r8w8","大富小吃","台式","4.8","(500+)","taichung"
"z9ve","釜山崔炸雞 (台中豐原店)","韓式","4.8","(2000+)","taichung"
"nj8e","筷樂鵝食尚便當店","台式","4.9","(100+)","taichung"
"z3ze","巷口炸雞專門店 (台中豐東店)","小吃","4.8","(500+)","taichung"
"h82t","蕃茄村 (豐原豐東店)","早餐","4.9","(100+)","taichung"
"b2rq","劉姐姐飯糰","台式","4.7","(3000+)","taichung"
"z6yx","美而美漢堡店","早餐","4.4","(100+)","taichung"
"jb5w","夯焗烤","歐美","4.5","(100+)","taichung"
"e9f2","飽馬日式便當","日式","4.8","(100+)","taichung"
"c9kn","平價熱炒店","台式","4.1","(500+)","taichung"
"k254","雞瑟士","小吃","5","(40)","taichung"
"i8yq","貴族世家 (台中沙鹿店)","台式","4.5","(100+)","taichung"
"tbb5","虎口日式便當","日式","4.8","(500+)","taichung"
"aavj","CooKing燉飯專賣","歐美","4.7","(100+)","taichung"
"dzpn","一心蔬食專賣店","素食","4.8","(100+)","taichung"
"ib8i","回味燒臘 (豐原中正店)","港式","4.8","(100+)","taichung"
"vcu1","初早餐","早餐","4.8","(500+)","taichung"
"i0ck","專業焗烤店","歐美","4.6","(1000+)","taichung"
"quyf","荷啦","台式","4.7","(100+)","taichung"
"f4mj","大叔炒飯","台式","4.8","(1000+)","taichung"
"rdhi","淡大老張牛肉麫 (台中亞大店)","台式","4.9","(100+)","taichung"
"tptv","茶老爺手作茶鬆餅","甜點","4.7","(1000+)","taichung"
"rl27","吉品炸雞 (台中豐洲店)","小吃","4.8","(100+)","taichung"
"y2h4","竹取炊事屋","日式","4.7","(67)","taichung"
"zhpm","任澤鐵板燒 (沙鹿店)","台式","4.7","(100+)","taichung"
"nsq5","酋長健康餐盒","健康餐","4.9","(15)","taichung"
"y33d","ㄚ1炒泡麵","台式","3.3","(58)","taichung"
"f5ae","廣香腸粉王","台式","4.4","(500+)","taichung"
"ellx","野原親子早晚餐","台式","4.7","(64)","taichung"
"e2ru","上品雲吞","台式","4.7","(100+)","taichung"
"cojo","胡氏越南美食","東南亞","4.7","(100+)","taichung"
"fqqu","新橋五町目","日式","4.8","(100+)","taichung"
"omxp","稻川家咖哩屋","日式","5","(15)","taichung"
"zoqz","巧味鹹酥雞 (豐東店)","小吃","5","(10)","taichung"
"f3zt","劉潔鍋燒意麵","台式","4.7","(1000+)","taichung"
"uuje","貓茶園串燒茶飲","健康餐","4.9","(26)","taichung"
"l3hd","亞大雞排","小吃","4.8","(500+)","taichung"
"o55s","三炒饗坊","台式","5","(1)","taichung"
"ydtj","方味。素麵線糊","素食","4.9","(46)","taichung"
"h0lo","詹小吃","台式","4.7","(500+)","taichung"
"ipio","薯萊旺早午餐","早餐","4.3","(33)","taichung"
"qzgg","炙馥鐵板燒","台式","4.2","(11)","taichung"
"roht","豪廚外帶式小火鍋","台式","4.8","(100+)","taichung"
"wx8b","韓味煮藝x道地韓式料理","韓式","4.8","(52)","taichung"
"t2wd","蜜蜜雞地","甜點","4.9","(100+)","taichung"
"shqs","豬小弟三明治-亞大店","台式","4.9","(500+)","taichung"
"f1q3","尚品蒸餃","台式","4.9","(500+)","taichung"
"cfn8","甲飽飽嚴選本丸","小吃","4.8","(68)","taichung"
"yath","538飯糰","小吃","5","(35)","taichung"
"hke6","巷子內鹽水雞","小吃","4.9","(100+)","taichung"
"xr2t","滿好鐵板料理 (台中沙鹿店)","台式","4.6","(94)","taichung"
"cszt","光復新村圓環麵攤","台式","4.7","(100+)","taichung"
"tgp0","好炸南洋雞坊 (沙鹿靜宜店)","歐美","4.8","(100+)","taichung"
"b4ka","熊棧日式鍋燒麵","日式","4.7","(1000+)","taichung"
"v12r","蠔爽炭火燒烤","台式","5","(23)","taichung"
"upur","好實雞手工油蔥雞肉飯 (沙鹿靜宜店)","台式","4.3","(100+)","taichung"
"r4uy","鍋小三","台式","4.8","(500+)","taichung"
"b3ks","固八豆大溪手作蒜香豆干店","小吃","4.7","(100+)","taichung"
"puqo","降龍臭臭鍋","台式","4.7","(100+)","taichung"
"jfi3","好食早午餐","早餐","5","(96)","taichung"
