"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"k2sm","慈妃食堂","台式","4.8","(100+)","tainan"
"i690","億品鍋 (台南永康店)","台式","4.8","(100+)","tainan"
"in7x","塔貝塔伊早點","早餐","4.2","(6)","tainan"
"upag","品味異國料理","東南亞","4.8","(500+)","tainan"
"wg65","大東北餡餅粥專賣店","中式","4.9","(100+)","tainan"
"yj0a","皮皮挫波波飲茶","飲料","5","(4)","tainan"
"d2fj","三葉牛排","台式","4.8","(1000+)","tainan"
"oulz","妙妙早餐","早餐","4.9","(500+)","tainan"
"exfb","韓巢炸雞","韓式","4.9","(100+)","tainan"
"iqn9","Calm Ice Workshop冷靜工作坊","甜點","5","(6)","tainan"
"s3yv","Smile Light Food/手作蔥抓餅/","小吃","4.9","(100+)","tainan"
"bswl","麋鹿．迷路 (永康南應店)","飲料","3.9","(9)","tainan"
"p9rf","勇味豆花","甜點","4.8","(100+)","tainan"
"z1nc","派對牛排","台式","4.7","(1000+)","tainan"
"apf2","漫曼泰式厚奶茶 (仁德厭世店)","飲料","5","(9)","tainan"
"qjdw","生炒鱔魚 (台南海佃店)","台式","4.8","(500+)","tainan"
"c9vu","少爺手作蛋餅專賣 (台南鹽行店)","早餐","4.8","(1000+)","tainan"
"yshp","家福簡餐現炒","台式","4.7","(1000+)","tainan"
"jsu8","鼎記食堂","台式","4.8","(100+)","tainan"
"q1xo","布嚕布嚕可麗餅 (台南永康店)","甜點","4.8","(100+)","tainan"
"llsj","阿婆臭臭鍋","台式","4.5","(60)","tainan"
"ivxb","大可丼飯 (台南慶南店)","日式","4.7","(100+)","tainan"
"d4pb","楊來了鍋燒","台式","4.9","(3000+)","tainan"
"iep0","好益味麵食館","台式","4.6","(100+)","tainan"
"gvg6","胡攪蝦餃（總店）","日式","4.3","(100+)","tainan"
"jtnk","桂河泰式料理","東南亞","5","(4)","tainan"
"n925","香園麵飯館","台式","4.7","(100+)","tainan"
"rzx9","布丁可可手工蛋餅","台式","4.8","(94)","tainan"
"k41t","韓味家","韓式","4.7","(500+)","tainan"
"a1eg","日久阿囉哈","早餐","4.7","(1000+)","tainan"
"ny23","高迭早餐店","早餐","4.7","(500+)","tainan"
"z3tw","吉坊-古早味鍋燒意麵","台式","4.8","(500+)","tainan"
"p4z1","串品味碳烤","日式","4.9","(81)","tainan"
"d0me","美而美 (台南新興店)","台式","4.9","(1000+)","tainan"
"nfx8","元氣早午餐 (台南海佃店)","早餐","4.9","(100+)","tainan"
"tah8","IMOMENT CAFÉ享當下 (台南旗艦店)","歐美","5","(2)","tainan"
"a2ba","達人手作 輕食","台式","4.8","(500+)","tainan"
"eo38","相見恨晚煙燻魯味","小吃","5","(35)","tainan"
"l7dk","邑品Mini","台式","4.9","(42)","tainan"
"r8uf","鄉村漢堡 (台南文南店)","早餐","5","(100+)","tainan"
"q8xj","幸運の星餐飲屋","台式","4.5","(33)","tainan"
"e3sh","京享鐵板燒","台式","4.7","(5000+)","tainan"
"z9md","御私藏 (台南金華店)","飲料","4.9","(1000+)","tainan"
"r30u","金點複合式餐飲","台式","4.9","(500+)","tainan"
"j283","桃山日本料理 (台南健康店)","日式","4.7","(100+)","tainan"
"lf0z","牛寶堡熱狗堡","歐美","5","(14)","tainan"
"c1qx","達人手工飲品","飲料","4.9","(100+)","tainan"
"gkcj","佳點早餐","早餐","5","(2)","tainan"
"m779","和津壽司","日式","5","(15)","tainan"
"e0dh","建德素食養生坊","素食","4.9","(1000+)","tainan"
"pk83","靚咖哩","日式","4.9","(100+)","tainan"
"k905","金華蝦仁肉圓","台式","4.9","(100+)","tainan"
"bai7","O圈圈炭烤甜甜圈","甜點","4.8","(100+)","tainan"
"frks","伊家廚房","東南亞","4.3","(100+)","tainan"
"d0mi","房角岩食坊","台式","4.7","(1000+)","tainan"
"zl8o","轉角印尼小吃 Warjok Mimi Lia (台南永大店)","東南亞","5","(1)","tainan"
"ewlq","皮亞諾義式廚房","歐美","4.9","(100+)","tainan"
"i8vp","花想鶴脆皮雞蛋糕","甜點","4.9","(100+)","tainan"
"fcz2","1＋1買一送一茶飲專賣店 (台南西勢店)","飲料","4.9","(100+)","tainan"
"qjsb","夕食堂日式複合式餐飲","日式","4.8","(100+)","tainan"
"yvnx","真豪港式燒臘","港式","4.9","(100+)","tainan"
"getg","漫漫 咖啡&現萃茶&輕食","甜點","5","(100+)","tainan"
"mwqy","Hello! Cooking","日式","4.8","(100+)","tainan"
"a4oj","食尚鐵板燒","台式","4.7","(1000+)","tainan"
"vm53","小何貴州紅酸湯砂鍋粉","中式","4.9","(500+)","tainan"
"ao55","瀛冰 咖啡&現萃茶&輕食","咖啡","5","(52)","tainan"
"gkvi","迷路炸物 (台南永成店)","小吃","4.5","(100+)","tainan"
"q1x6","茶盛世 (台南九份子店)","飲料","5","(12)","tainan"
"d1dv","大大義大利麵","歐美","4.6","(500+)","tainan"
"tnn9","麻咭早午餐","早餐","4.8","(100+)","tainan"
"l9xo","西勢外省麵","台式","4.9","(1000+)","tainan"
"keiy","陳媽媽家常蔬食料理","素食","4.6","(48)","tainan"
"h4jg","植男臥室","甜點","4.9","(100+)","tainan"
"vmul","弍睦麵家","台式","4.9","(3)","tainan"
"fx8p","御膳師","台式","4.7","(100+)","tainan"
"mpqw","天岦 炒飯 鍋燒","台式","4.7","(100+)","tainan"
"znjy","魔力牛牛排 (台南安中店)","台式","4.9","(1000+)","tainan"
"be9k","92度半咖啡 (台南新興號)","咖啡","5","(68)","tainan"
"ypkw","早安 ! 可口美","早餐","4.8","(100+)","tainan"
"rmyl","吃貨部落","台式","4.6","(52)","tainan"
"s8ch","Mix Egg混蛋土司 (台南九份子店)","台式","4.9","(1000+)","tainan"
"rirp","兆美果","飲料","4.3","(19)","tainan"
"czld","POP複合式餐飲","台式","4.4","(85)","tainan"
"egwa","就是麵 Just Noodle","台式","4.8","(100+)","tainan"
"gg7l","顏記灶咖肉圓","小吃","5","(7)","tainan"
"fti1","東方美早餐店","早餐","4.7","(1000+)","tainan"
"j4zi","嘉餚土雞肉飯鋪 (台南永康店)","台式","4.6","(90)","tainan"
"xhlm","Eat齊來吃早餐餐車","早餐","5","(1)","tainan"
"valb","夜棧食客","台式","5","(12)","tainan"
"kifl","豆豆ㄋㄨㄥˊ綠豆湯","飲料","5","(2)","tainan"
"mzri","之澤食堂 (台南安中店)","台式","4.8","(1000+)","tainan"
"u0fw","好棒棒土雞便當 (台南新都店)","台式","4.7","(1000+)","tainan"
"s7ju","好日香雞 Good day fried chicken (新都店）","小吃","4.7","(500+)","tainan"
"ocwr","皆大喜素食","素食","4.9","(100+)","tainan"
"inwa","早安美芝城 (台南新都概念店)","早餐","4.8","(100+)","tainan"
"n3q9","漁川手作壽司專賣店","日式","5","(7)","tainan"
"m0e5","拾三食事","日式","5","(2)","tainan"
"vl9v","麗琴小吃","台式","4","(18)","tainan"
"sa05","老胡食堂","中式","4.4","(34)","tainan"
"oypd","阿力雞排 (台南新都店)","小吃","4.5","(12)","tainan"
"n7qa","好味食堂","台式","4.6","(500+)","tainan"
"z8wl","杯子社 (台南文平店)","飲料","4.9","(100+)","tainan"
"pbqy","妍媽手工水餃","台式","4.9","(100+)","tainan"
"gjvq","午の禾飯","日式","4.7","(41)","tainan"
"d56f","晨光森林","歐美","5","(100+)","tainan"
"gwe4","早安公雞農場晨食 (台南永康店)","台式","4.8","(100+)","tainan"
"f7dr","大碗牛肉湯 (仁德中正店)","台式","4.8","(1000+)","tainan"
"pohn","Miao wu 喵屋小吃","台式","4.5","(100+)","tainan"
"v32u","Kar昕堡早午餐","早餐","4.9","(100+)","tainan"
"ncb8","夯饌 大腸包小腸 關東煮 鍋燒系列","台式","4.7","(100+)","tainan"
"i61o","菲嚐幸福","台式","5","(2)","tainan"
"r7p4","好口味鹹酥雞","小吃","4.2","(29)","tainan"
"mrks","Home’s初時光","台式","4.9","(100+)","tainan"
"c4x4","妮好！泥要吃啥？ (台南永康店)","台式","5","(3)","tainan"
"yqop","老饕の咖哩專賣店 (台南安和店)","日式","4.8","(72)","tainan"
"me7q","蚵仔煎蒙古烤肉","小吃","4.7","(500+)","tainan"
"uubv","熊賀午早餐","台式","4.7","(100+)","tainan"
"oq7k","藜麥灶 餐盒專賣","健康餐","4.7","(79)","tainan"
"mlfx","早安山丘 (果菜市場怡安店)","早餐","4.8","(100+)","tainan"
"zvv5","韓福館","韓式","4.7","(100+)","tainan"
"of1j","消磨蒔光餐酒館 KT cafe bar","歐美","5","(7)","tainan"
"ca7f","金味鮮海鮮飯湯鍋燒專賣","台式","4.9","(100+)","tainan"
"v2xo","小莉精緻早餐","早餐","4.8","(100+)","tainan"
"j4gr","派星堂Palaxy (台南安平店)","甜點","5","(39)","tainan"
"k2yh","大橋 箱 碳烤","小吃","4.8","(100+)","tainan"
"i90w","采津鍋燒意麵專賣店","台式","4","(12)","tainan"
"a6ra","健康站豆花刨冰","台式","4.8","(500+)","tainan"
"r4jb","豐大腸蚵仔麵線 (台南譯文店)","小吃","5","(48)","tainan"
"vnv7","酒鬼酒燒牛肉 (台南永華店)","歐美","1","(1)","tainan"
"j7vg","日十早午餐 (台南安和店)","早餐","4.7","(100+)","tainan"
"wq09","泰開心廚房","東南亞","4.5","(100+)","tainan"
"ro1t","MT.Sylvia Coffee 雪山貓","歐美","4.9","(88)","tainan"
"h5kd","早安公雞農場晨食 (台南安平店)","早餐","5","(4)","tainan"
"lfeo","采津茶坊","飲料","5","(1)","tainan"
"rtw7","珍味小食店","台式","4.6","(85)","tainan"
"g8jq","滿來屋日式料理","日式","4.7","(100+)","tainan"
"rme6","小慶平鹹酥雞","小吃","4.8","(100+)","tainan"
"j25x","熊哥灶腳","台式","4.8","(92)","tainan"
"l65y","文聰虱目魚專賣 魚肚粥 肉燥飯","台式","4.9","(93)","tainan"
"p2hw","A8早午餐","早餐","4.9","(2000+)","tainan"
"f9et","可立嘉嫩骨飯","台式","4.8","(500+)","tainan"
"dp1c","福島壽司 (台南安平店)","日式","4.9","(100+)","tainan"
"mpy7","旺族食堂","台式","5","(8)","tainan"
"u6os","布朗奇早午餐","早餐","4.9","(1000+)","tainan"
"adpg","熊賀法式吐司","歐美","5","(5)","tainan"
"h6hb","正忠排骨飯 (台南永華店)","台式","4.6","(500+)","tainan"
"m55v","真好味越南河粉","東南亞","4.9","(100+)","tainan"
"x4ft","古早味姊妹麵攤 (安南吉來店)","台式","4.7","(77)","tainan"
"xa9f","遊食御蔬食料理、vegan、素食","素食","4.5","(6)","tainan"
"h8os","燕麥吧oatbar","健康餐","4.9","(1000+)","tainan"
"n0av","真食在義大利麵","歐美","4.9","(500+)","tainan"
"xq0u","台南維悅酒店","台式","4.5","(62)","tainan"
"ex8n","藝秝精緻便當專賣","台式","4.9","(100+)","tainan"
"ufmm","一葉水桶-日式咖哩飯/麻辣鴨血","日式","4.9","(57)","tainan"
"d1qh","來碗拉麵 (台南安中店)","日式","4.8","(2000+)","tainan"
"t64m","鮮の味麵館 (台南仁德店)","台式","5","(47)","tainan"
"ri47","麻辣天后炒香鍋 (台南安中店)","台式","5","(500+)","tainan"
"ihbd","6號坊茶飲專賣店","飲料","4.9","(100+)","tainan"
"sl7e","好味盅養生藥膳雞鱉湯","台式","5","(34)","tainan"
"l3om","胖妞脆皮雞蛋糕","甜點","4.9","(67)","tainan"
"f4gs","喜粵樓-柏媽媽中西式料理 (台南仁德店)","台式","4.6","(100+)","tainan"
"wcuj","BK牛排 (台南仁德店)","歐美","4.7","(100+)","tainan"
"da8o","八香飯糰","早餐","4.6","(74)","tainan"
"d1gn","品牛牛肉湯","台式","4.8","(1000+)","tainan"
"yupx","鬍鬚忠牛肉湯","台式","4.8","(72)","tainan"
"skd5","南鳳越式料理","東南亞","4.8","(100+)","tainan"
"m2it","久久香飯館","台式","4.8","(3000+)","tainan"
"d8au","雞掌櫃溫體雞 (台南安南店)","台式","4.9","(100+)","tainan"
"ge2n","築地大將","日式","4.9","(47)","tainan"
"rcem","Subway (台南安平店)","歐美","4.9","(100+)","tainan"
"iebb","披薩食嗑","歐美","4.7","(63)","tainan"
"srhd","Pasta Now鬧義麵","歐美","4.7","(100+)","tainan"
"qztf","阿惠水餃麵館","台式","4.9","(100+)","tainan"
"zpug","安平粿夫人","台式","4.7","(100+)","tainan"
"qsmq","阿慧蝦仁肉圓","台式","4.7","(72)","tainan"
"k1uu","阿俊平價熱炒","台式","4.7","(1000+)","tainan"
"n5p7","屋裏的湯","台式","4.4","(100+)","tainan"
"nc3k","天然酵素臭豆腐","台式","5","(44)","tainan"
"vf91","阿慧二代店","台式","4.7","(500+)","tainan"
"ovd8","秘醬滷味 (安平劍獅公園店)","小吃","3.8","(12)","tainan"
"n3ws","五花馬水餃館 (家樂福新仁店)","台式","4.7","(100+)","tainan"
"p4ss","夜市口-脆皮炸雞","小吃","3.9","(24)","tainan"
"thtn","明發 廣東粥","台式","4.8","(500+)","tainan"
"d1ku","方師傅鹽酥雞","小吃","4.8","(2000+)","tainan"
"l5ih","輕烹烹健康風味餐","健康餐","4.8","(100+)","tainan"
"nzy6","頂客快炒","台式","4.7","(1000+)","tainan"
"fcxo","阿宝建平店","早餐","4.8","(500+)","tainan"
"lok6","六福烤鴨店","中式","4.6","(100+)","tainan"
"xmar","府城夯也碳烤香雞排","小吃","4.8","(100+)","tainan"
"b7rj","助 牛肉湯","台式","4.9","(1000+)","tainan"
"cek5","滿香園牛肉麵","台式","4.8","(500+)","tainan"
"e9ia","神福飯館","台式","4.8","(2000+)","tainan"
"eno2","法貝客可莉餅（台南安平店）","甜點","4.9","(69)","tainan"
"yqtx","億品城桶仔雞","台式","4.5","(23)","tainan"
"d5le","益銘號","台式","4.8","(1000+)","tainan"
"sla8","好個來 重慶酸辣粉","中式","4.3","(2)","tainan"
"z4sn","50年代鍋燒麵專賣店 (台南安平店)","台式","4.8","(500+)","tainan"
"smdb","大台北魷魚焿","台式","4.7","(100+)","tainan"
"zk3x","佬鍋物安中外帶店","台式","4.8","(100+)","tainan"
"yc0o","阿夢泰式奶茶 Mon cha tai","飲料","4.1","(45)","tainan"
"a4gq","府城小吃","台式","4.8","(500+)","tainan"
"j3xr","Poka Poka 手作早午餐","早餐","4.9","(100+)","tainan"
"a4cd","阿太伯臭豆腐","小吃","4.9","(500+)","tainan"
"a4eb","菇Morning蔬食早午餐","早餐","4.8","(1000+)","tainan"
"qjzi","粉味車輪餅 (台南安中二店)","甜點","4.8","(89)","tainan"
"zpbs","阿娟麻油雞飯&私房料理","台式","4.7","(100+)","tainan"
"t9xj","沫喜健康餐盒 (南區新和店)","健康餐","5","(27)","tainan"
"hnzi","安平市場肉粿","小吃","4","(19)","tainan"
"ofup","肉蛋弁當Meat Egg","台式","4.8","(100+)","tainan"
"yf2d","覓食私宅","台式","4.9","(76)","tainan"
"o0ok","老爹港式騷臘","港式","4.3","(500+)","tainan"
"f6fw","呷賀呷產銷履歷便當 (安平郡平店)","台式","4.8","(2000+)","tainan"
"xgzw","初豬心冬粉","台式","4.2","(100+)","tainan"
"m7hd","張記燒臘坊","港式","4.8","(100+)","tainan"
"oeft","Bingo 醬炒沙威瑪/私房餐盒","台式","4.8","(100+)","tainan"
"lhan","孫家小卷米粉","台式","4.9","(57)","tainan"
"czog","南興便當店","台式","4.9","(500+)","tainan"
"nruh","陸光五村手工厚蔥餅","小吃","5","(100+)","tainan"
"xkkm","漁城魚肚湯","台式","4.8","(100+)","tainan"
"nn30","安平五期蔬食鹹粥","台式","4.6","(8)","tainan"
"z6oj","鹿柴咖啡","咖啡","4.8","(60)","tainan"
"ra3h","橘子河coffee","咖啡","5","(35)","tainan"
"de1o","上島MUC Coffee Roasters (安平旗艦店)","咖啡","4","(1)","tainan"
"umxd","洁茂牛肉麵館 (台南安平店)","台式","4.7","(500+)","tainan"
"b5f2","夕食堂 (安平郡平店)","日式","4.6","(89)","tainan"
"km3u","餃津煎餃專賣 (台南安平店)","台式","5","(100+)","tainan"
"o3gn","豬弟卡車廚房 JD Truckitchen","台式","4.8","(3000+)","tainan"
"jrxz","秋萬早點","早餐","5","(100+)","tainan"
"b0be","安平陳記高粱香腸","小吃","4.6","(100+)","tainan"
"gy5p","李麵","台式","4.7","(80)","tainan"
"r7p5","朝司暮想～肉蛋吐司","台式","4.8","(100+)","tainan"
"s8qv","華佗養生茶","飲料","4.6","(100+)","tainan"
"o9ce","沈媽媽平價美食小館","台式","4.7","(100+)","tainan"
"j9qr","周氏蝦捲 (台南老店)","台式","4.6","(100+)","tainan"
"eil2","義雄𩵚魠魚焿","台式","4.6","(100+)","tainan"
"axey","雲手麥面-聾人手藝麵館","台式","4.8","(51)","tainan"
"x9fd","王家庄狀元粿 (台南安平店)","甜點","4.8","(78)","tainan"
"x5z9","茶即便","飲料","5","(31)","tainan"
"a1cs","安平BB彈芋圓達人","甜點","4.8","(100+)","tainan"
"b3fu","謝掌櫃海鮮粥","台式","4.3","(100+)","tainan"
"e9iv","馬鈴薯先生","早餐","4.9","(2000+)","tainan"
"u5jq","林家泰國蝦","台式","4.4","(100)","tainan"
"vpi3","豪早 GaoZa‧Brunch 早午餐","早餐","4.8","(100+)","tainan"
"r8uq","好好吃牛排餐車 (台南歸仁店)","台式","5","(11)","tainan"
"bciy","翔好鍋燒意麵","台式","5","(18)","tainan"
"n0qa","台灣漢堡","早餐","4.5","(43)","tainan"
"lpd5","阿嬤怕你餓雞蛋糕","甜點","4.6","(44)","tainan"
"uj9a","味珍白糖粿","甜點","4.9","(100+)","tainan"
"u7a9","妃釀","飲料","5","(50)","tainan"
"cioi","回憶小時候 (台南嘉旺一店)","飲料","4.9","(40)","tainan"
"n4db","加比萊瑟思License Caf'e","甜點","4.7","(90)","tainan"
"hip9","ON COFFEE","飲料","5","(8)","tainan"
"rhxw","豆坊 (台南歸仁店)","甜點","5","(500+)","tainan"
"h5af","GP咖啡輕食","歐美","4.8","(500+)","tainan"
"a60i","鄉香石頭火鍋","台式","4.9","(32)","tainan"
"ev8s","妙品素食 (台南安南店)","素食","5","(25)","tainan"
"d0qm","點茶","台式","4.9","(100+)","tainan"
"h0i9","中州竂保安宮三角骨","小吃","4.5","(82)","tainan"
"lt8n","黃媽媽咖哩鍋燒店","台式","4.6","(76)","tainan"
"s3kc","束沛上飲","飲料","5","(2)","tainan"
"j3tj","樹仔牛肉湯","台式","4.9","(4)","tainan"
"o4t2","樂點炸雞套餐店","歐美","4.9","(1000+)","tainan"
"h9wf","木木手作料理","台式","4.8","(500+)","tainan"
"mln1","海口虱目魚","台式","4.8","(100+)","tainan"
"lhgl","本原複合式早午餐","早餐","2.9","(43)","tainan"
"i5pi","阿宏飯湯","台式","4.9","(100+)","tainan"
"b1kp","炭吉韓國料理","韓式","4.7","(500+)","tainan"
"zrmw","林記蚵嗲","小吃","4.8","(96)","tainan"
"bzw0","俗辣麻辣鴨血 · 臭豆腐煲","中式","4.3","(36)","tainan"
"yyjb","現泡茶冷飲店","飲料","4.7","(100+)","tainan"
"wdpx","蔬在哪蔬食火鍋簡餐","素食","4.6","(15)","tainan"
"vcow","簡單食惦-虱目魚粥、炒米粉","台式","4.8","(100+)","tainan"
"uljd","中洲寮廟口 大腸蚵仔麵線 肉粿","台式","4.9","(97)","tainan"
"mc0w","黃氏海鮮粥  (台南安南店)","台式","4.7","(77)","tainan"
"s5nf","珍珍牛肉爐.湯","台式","4.4","(100+)","tainan"
"tzp1","黃記當歸鴨","台式","4.8","(100+)","tainan"
"k4y5","隨食滷肉飯","台式","4.6","(63)","tainan"
"on7y","老來味 (台南歸仁店)","小吃","4.8","(100+)","tainan"
"yktp","東山鴨頭 (歸仁店)","小吃","5","(30)","tainan"
"zlol","ㄚ毛鹹酥雞","小吃","4.8","(100+)","tainan"
"hhj4","漁光島荳荳園","台式","4.9","(100+)","tainan"
"b1mk","楊家麵線","小吃","4.8","(500+)","tainan"
"k1ua","穀莫尼","小吃","4.9","(17)","tainan"
"bkuy","七股虱目魚 (台南海佃店)","台式","4.8","(500+)","tainan"
"jhja","廟口小吃 (崑崙宮旁)","東南亞","4.8","(500+)","tainan"
"e3tm","85度C (安南和順店)","咖啡","4.9","(500+)","tainan"
"n8yr","早安早安早餐專賣店","早餐","4.8","(500+)","tainan"
"q1no","慕茶","飲料","5","(100+)","tainan"
"nwsp","台北金盃美而美  (台南和順店)","早餐","4.5","(59)","tainan"
"j5oh","流川鍋燒意麵","台式","4.8","(500+)","tainan"
"jror","歐爸餐桌","韓式","4.8","(500+)","tainan"
"n6op","吳媽媽黑木耳","飲料","4.3","(100+)","tainan"
"s309","嘟嘟牛排","歐美","5","(50)","tainan"
"v4gs","頂璽懷舊飯館","台式","4.8","(100+)","tainan"
"b4us","芫朗手作早午餐 (歸仁民族店)","早餐","4.9","(500+)","tainan"
"nwgj","喬億鍋","台式","4.8","(500+)","tainan"
"mzqw","好食富 便當","台式","4.5","(44)","tainan"
"e5u1","五姐妹香菇滷肉飯","台式","4.9","(7)","tainan"
"dayg","睏飽漢堡 Kunba Burger (台南二店)","歐美","5","(12)","tainan"
"x3yo","微微食作WeiWei's Food (台南歸仁店)","健康餐","4.9","(500+)","tainan"
"sbwe","1358辣脆腸 (歸仁民族店)","小吃","4.8","(86)","tainan"
"m5z0","膳煮藝美食坊 (台南安和店)","台式","4.9","(4)","tainan"
"w1v7","田園素食餐廳 (台南歸仁店)","素食","4.9","(100+)","tainan"
"a0b4","綠蔬事務所","健康餐","4.8","(25)","tainan"
"uqm5","同心包子 (台南安南店)","小吃","4.9","(62)","tainan"
"d0bs","香香漢堡","早餐","4.8","(2000+)","tainan"
"vvjj","蓁寶早午餐","早餐","4.9","(100+)","tainan"
"cqg0","鹽焗雞","台式","4.9","(36)","tainan"
"u5ap","抱食快餐","台式","4.8","(1000+)","tainan"
"q6zc","耕芯蔥肉堡","台式","4.9","(100+)","tainan"
"utm8","雋(早午餐、刈包、鍋燒、飯、炸物、飲料)","早餐","4.9","(500+)","tainan"
"ry01","春發脆皮臭豆腐","小吃","4.9","(51)","tainan"
"vj03","漁夫當家","日式","4.8","(23)","tainan"
"iqlu","天心坊湯包 (台南歸仁店)","台式","4.9","(500+)","tainan"
"ashb","惡魔沙威瑪 (台南安中店)","異國","4.9","(100+)","tainan"
"zgd2","早八麵坊","台式","4.9","(100+)","tainan"
"h9km","傻師傅湯包 (台南安中店)","中式","4.9","(500+)","tainan"
"iy28","就是享來點","歐美","5","(32)","tainan"
"momf","吉芳早餐","早餐","4.9","(2000+)","tainan"
"palx","保生素食料理","素食","4.9","(13)","tainan"
"tuvo","米樂村小火鍋｜丼飯｜鍋燒 (台南總店)","台式","4.9","(100+)","tainan"
"st7o","媳婦焗烤坊","歐美","5","(69)","tainan"
"p28r","老娘高興","小吃","4.9","(100+)","tainan"
"x42d","心之晨早午餐 (台南歸仁店)","台式","4.9","(1000+)","tainan"
"xkgw","早茶語軒 (台南歸仁店)","台式","5","(100+)","tainan"
"b6u7","阿里印度廚房 - Ali's Indian Kitchen (HALAL)","異國","4.8","(32)","tainan"
"qyfi","福庫朝食販売所","台式","4.9","(100+)","tainan"
"mskx","阿香小吃","台式","4.5","(100+)","tainan"
"ljuh","懶得早起","早餐","4.7","(100+)","tainan"
"ucho","中壢馬祖新村 (台南歸仁店)","甜點","4.9","(500+)","tainan"
"f10p","徠溢食堂","台式","4.7","(100+)","tainan"
"f9cz","鴨王 (台南海佃店)","中式","4.7","(500+)","tainan"
"x33h","藝手鍋燒麵","台式","4.9","(500+)","tainan"
"kagr","早餐&點心","小吃","4.9","(100+)","tainan"
"we0f","小安越南美食","東南亞","4.8","(100+)","tainan"
"sieu","正好吃松鹹酥雞 (台南歸仁店)","小吃","4.9","(100+)","tainan"
"ihot","棛守膳房","台式","4.8","(100+)","tainan"
"q7gc","品味現製素麵館","素食","4.8","(1000+)","tainan"
"rvfq","海城鍋燒館","台式","4.8","(100+)","tainan"
"wfxu","中華一番","台式","5","(32)","tainan"
"sv1x","泰棧THAI JHAN","飲料","5","(99)","tainan"
"gphx","九方小廚","台式","4.9","(9)","tainan"
"fdag","地中天鍋燒，炒飯，蓋飯專賣店","台式","4.7","(100+)","tainan"
"m6v2","G．Burger (關廟關新店)","素食","4.9","(56)","tainan"
"xpo7","甜噠噠雪花冰•燒仙草•冷熱飲","甜點","4.9","(94)","tainan"
"in0s","瓜瓜園熟食區","小吃","4.9","(100+)","tainan"
"prqa","Mr.lonely&bar寂寞先生","歐美","4.6","(55)","tainan"
"j9do","幸福雞蛋糕","甜點","4.9","(100+)","tainan"
"k6ka","郭家幫紅茶冰","台式","4.9","(500+)","tainan"
"hf4w","咕咕咕炒飯鍋燒","台式","4.6","(100+)","tainan"
"t1ho","紅仔標 (新化長青店)","飲料","4.7","(500+)","tainan"
"uy7x","食飯堂 平價便當","台式","4.7","(100+)","tainan"
"x1hq","李家烤肉","小吃","4.9","(100+)","tainan"
"mb5s","灑白甜黑糖香麵茶冰","甜點","5","(6)","tainan"
"druu","里碩朝食","早餐","4.9","(100+)","tainan"
"p5vh","這茶棧 (台南仁德店)","飲料","4.9","(100+)","tainan"
"t5cu","街役場古蹟餐坊","歐美","4.9","(100+)","tainan"
"i4fu","甜在心紅豆餅 (台南新化店)","甜點","4.9","(500+)","tainan"
"g6xl","自在軒 (台南新化店)","台式","4.9","(500+)","tainan"
"c0h7","蕃茄村 (台南萬年店)","歐美","4.8","(100+)","tainan"
"fpy1","臻鮮炸雞店","小吃","5","(3)","tainan"
"cc1i","吉炭吉烤鴨 (台南灣裡店)","中式","4.7","(34)","tainan"
"u3bf","星月脆皮雞排","小吃","4.9","(100+)","tainan"
"zrku","無名清燉豬腳","台式","4.9","(57)","tainan"
"bg4d","大瑋叔叔炸雞 (台南新化店)","小吃","4.7","(100+)","tainan"
"ktxa","可不可熟成紅茶 (台南新化店)","飲料","4.9","(100+)","tainan"
"xave","御茶坊-波霸奶茶專賣店","飲料","4.7","(76)","tainan"
"rtfy","薑太妃早安廚房","台式","4.9","(70)","tainan"
"r4bv","八方雲集 (台南新化店)","台式","4.9","(1000+)","tainan"
"vmsp","悟饕池上飯包 (台南新化店)","台式","5","(500+)","tainan"
"g7me","現食煮義","歐美","4.6","(91)","tainan"
"sq2q","晶饌和洋輕食料理","台式","4.8","(100+)","tainan"
"ddnu","老街素食","素食","4.7","(100+)","tainan"
"v3bk","十方蔬食早午餐","早餐","4.2","(100+)","tainan"
"n2nk","早安山丘 (台南新化店)","早餐","4.9","(1000+)","tainan"
"hort","黃昏市場赤肉羹","台式","4.2","(3)","tainan"
"ilzd","歐尚早午餐","台式","4.6","(1000+)","tainan"
"gcvf","瓜瓜園直營總店 (地瓜生態故事館)","小吃","5","(79)","tainan"
"u5eo","郝師傅湯包","台式","4.8","(500+)","tainan"
"t6jp","黃記米糕店","小吃","4.9","(500+)","tainan"
"ayw2","鎖咖啡Lock coffee","台式","5","(100+)","tainan"
"b0di","浪跡食堂","日式","4.8","(3000+)","tainan"
"luvy","陸董麻辣鴨血臭豆腐","小吃","4.5","(88)","tainan"
"n7kt","春陽茶事 (台南新市店)","飲料","4.9","(500+)","tainan"
"p1ar","一鴨2腿","台式","4.6","(100+)","tainan"
"z2pt","鰻嘴幸福","日式","4.6","(100+)","tainan"
"sfsp","祐祐班鍋燒","台式","5","(20)","tainan"
"f8ym","日時茶飲專門店","飲料","4.8","(500+)","tainan"
"hc6x","玖陸炒飯","台式","4.8","(1000+)","tainan"
"ywy0","燒蛋壹下 中式便當","台式","4.6","(45)","tainan"
"bk5m","玖陸玖陸茶舖","飲料","4.9","(100+)","tainan"
"mxnf","東津美食","台式","4.9","(100+)","tainan"
"xym4","巧思特香酥雞蔥肉捲 (台南慈安店)","小吃","3","(1)","tainan"
